,order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied
957,O704671,C00485,P0030,4,18.25,2025-06-07,Cancelled,Credit Card,East,0.1
958,O918997,C00179,P0015,2,40.85,2025-06-07,Delivered,Credit Card,East,0
960,O172437,C00497,P0007,3,49.03,2025-06-07,Cancelled,Bank Transfer,South,0.2
961,O820253,C00011,P0012,3,29.74,2025-06-07,Delivered,Credit Card,Central,0.05
962,O345973,C00439,P0007,2,14.74,2025-06-07,Delivered,PayPal,Central,0.05
964,O366447,C00410,P0023,4,17.36,2025-06-07,Delayed,Bank Transfer,North,0.1
965,O363324,C00016,P0009,5,27.16,2025-06-07,Delayed,Credit Card,North,0.05
966,O151706,C00032,P0011,5,43.37,2025-06-07,Delayed,Bank Transfer,North,0.2
967,O786607,C00447,P0006,5,27.94,2025-06-07,Delivered,Bank Transfer,North,0.05
968,O156068,C00264,P0002,1,9.81,2025-06-07,Delayed,PayPal,North,0.15
969,O305019,C00262,P0019,4,29.64,2025-06-07,Delayed,Credit Card,Central,0
970,O236527,C00056,P0029,4,35.73,2025-06-07,Delayed,PayPal,West,0.1
971,O285283,C00353,P0006,3,45.28,2025-06-07,Delayed,PayPal,North,0.1
972,O553829,C00295,P0029,4,41.74,2025-06-07,Delivered,Bank Transfer,East,0.1
973,O676664,C00213,P0013,5,32.49,2025-06-07,Delivered,PayPal,South,0.05
974,O837245,C00460,P0020,5,11.61,2025-06-07,Delivered,Credit Card,North,0
975,O527528,C00350,P0006,3,37.57,2025-06-07,Delayed,Bank Transfer,South,0.1
976,O715358,C00143,P0025,3,36.05,2025-06-07,Delivered,Credit Card,North,0.1
977,O672386,C00161,P0017,1,32.5,2025-06-07,Delayed,Credit Card,North,0.1
978,O720995,C00320,P0008,2,15.03,2025-06-07,Delivered,Credit Card,South,0
979,O193168,C00330,P0016,4,33.58,2025-06-07,Delayed,Bank Transfer,West,0.1
980,O805020,C00449,P0008,2,48.24,2025-06-07,Delivered,Bank Transfer,North,0.2
981,O695243,C00082,P0023,4,25.0,2025-06-07,Delayed,Credit Card,West,0.05
982,O894402,C00079,P0011,2,38.02,2025-06-07,Delivered,Bank Transfer,Central,0.1
983,O250741,C00348,P0008,1,35.05,2025-06-07,Delayed,Bank Transfer,East,0.05
984,O583206,C00103,P0010,4,18.04,2025-06-07,Delivered,PayPal,East,0.05
985,O509145,C00322,P0017,5,23.37,2025-06-07,Cancelled,PayPal,South,0.2
986,O882733,C00131,P0014,4,25.14,2025-06-07,Delayed,PayPal,East,0
987,O209681,C00037,P0007,2,38.18,2025-06-07,Delayed,PayPal,North,0.2
988,O404148,C00460,P0020,5,13.08,2025-06-07,Cancelled,Credit Card,East,0.2
989,O480589,C00472,P0022,1,39.56,2025-06-07,Delivered,Credit Card,South,0.05
990,O312155,C00374,P0008,4,31.12,2025-06-07,Delivered,PayPal,North,0.2
991,O923608,C00403,P0013,5,10.27,2025-06-07,Cancelled,PayPal,South,0.2
992,O343188,C00090,P0017,5,26.8,2025-06-07,Delayed,Credit Card,East,0.15
993,O218660,C00231,P0014,1,20.37,2025-06-07,Delivered,PayPal,North,0.15
994,O675892,C00169,P0023,1,21.05,2025-06-07,Delayed,Credit Card,North,0
995,O375721,C00110,P0002,3,33.16,2025-06-07,Delayed,Bank Transfer,West,0.15
996,O438379,C00168,P0026,3,24.58,2025-06-07,Delivered,PayPal,South,0
997,O796311,C00019,P0020,3,18.12,2025-06-07,Delivered,Credit Card,Central,0.15
998,O896617,C00050,P0014,5,38.61,2025-06-07,Delivered,PayPal,Central,0.05
999,O328722,C00267,P0014,3,19.26,2025-06-07,Delayed,Credit Card,North,0
1000,O225052,C00147,P0007,1,22.18,2025-06-07,Delivered,Credit Card,West,0
1001,O651817,C00143,P0022,2,18.45,2025-06-07,Delayed,Credit Card,Central,0
1002,O481907,C00115,P0025,4,8.44,2025-06-07,Delayed,Credit Card,North,0.15
1003,O807620,C00380,P0028,2,31.83,2025-06-07,Delayed,Credit Card,Central,0
1004,O720749,C00207,P0011,3,17.41,2025-06-07,Cancelled,Credit Card,West,0.1
1005,O842017,C00078,P0013,4,19.32,2025-06-07,Delayed,PayPal,North,0.1
1006,O605680,C00066,P0020,2,10.14,2025-06-07,Delayed,Bank Transfer,West,0
1007,O606964,C00497,P0026,1,33.69,2025-06-07,Delivered,Bank Transfer,Central,0.1
1008,O401865,C00190,P0025,2,44.43,2025-06-07,Cancelled,Bank Transfer,South,0
1009,O177474,C00311,P0022,2,24.61,2025-06-07,Delayed,Credit Card,Central,0
1010,O477765,C00251,P0018,3,36.04,2025-06-07,Cancelled,PayPal,East,0.05
1011,O816423,C00173,P0016,5,8.02,2025-06-07,Delivered,PayPal,North,0.05
1012,O298129,C00441,P0006,5,28.03,2025-06-07,Cancelled,Credit Card,West,0.05
1014,O184928,C00317,P0021,1,44.95,2025-06-07,Cancelled,Credit Card,South,0.05
1015,O569186,C00344,P0016,5,25.96,2025-06-07,Delayed,Bank Transfer,South,0.2
1016,O718120,C00349,P0016,5,48.43,2025-06-07,Delivered,Credit Card,Central,0.2
1017,O723079,C00369,P0003,3,46.78,2025-06-07,Cancelled,Credit Card,Central,0
1018,O568622,C00091,P0004,3,34.14,2025-06-07,Delayed,Credit Card,Central,0
1019,O836686,C00144,P0020,5,33.66,2025-06-07,Delayed,PayPal,North,0
1020,O676059,C00317,P0013,2,38.2,2025-06-07,Delivered,Credit Card,West,0.2
1021,O720017,C00438,P0017,5,48.56,2025-06-07,Delivered,Credit Card,Central,0
1022,O329855,C00067,P0027,3,31.17,2025-06-07,Delivered,PayPal,Central,0.1
1023,O946258,C00024,P0025,1,26.5,2025-06-07,Delivered,Credit Card,West,0.2
1024,O194564,C00211,P0029,2,40.0,2025-06-07,Cancelled,Credit Card,South,0.1
1025,O327120,C00229,P0022,1,11.19,2025-06-07,Cancelled,Bank Transfer,South,0.2
1026,O659539,C00475,P0012,4,22.1,2025-06-07,Delivered,PayPal,Central,0.15
1027,O657628,C00121,P0025,4,20.57,2025-06-07,Delayed,Credit Card,Central,0.05
1028,O406359,C00287,P0018,3,25.75,2025-06-07,Delayed,Credit Card,South,0
1029,O385194,C00469,P0011,2,28.96,2025-06-07,Cancelled,Bank Transfer,Central,0.05
1030,O417322,C00161,P0022,5,39.98,2025-06-07,Delayed,PayPal,East,0.05
1031,O409756,C00023,P0025,5,27.9,2025-06-07,Delayed,Credit Card,East,0.2
1032,O993718,C00033,P0004,3,42.47,2025-06-07,Delivered,Bank Transfer,Central,0
1033,O711767,C00017,P0030,3,15.85,2025-06-07,Delivered,PayPal,Central,0.1
1034,O469057,C00058,P0023,4,42.15,2025-06-07,Delayed,Credit Card,South,0.05
1035,O923302,C00478,P0007,2,31.29,2025-06-07,Delayed,Credit Card,North,0.1
1036,O471253,C00271,P0010,2,44.44,2025-06-07,Cancelled,Credit Card,West,0
1037,O431449,C00110,P0025,4,30.71,2025-06-07,Cancelled,Credit Card,North,0
1038,O945946,C00366,P0022,3,10.96,2025-06-07,Delivered,Bank Transfer,West,0.05
1039,O781756,C00204,P0023,3,8.15,2025-06-07,Delivered,Credit Card,Central,0
1040,O813781,C00140,P0015,2,27.54,2025-06-07,Delivered,Credit Card,West,0.1
1041,O494841,C00144,P0020,5,15.08,2025-06-07,Delayed,Credit Card,West,0.1
1042,O384801,C00401,P0014,1,24.61,2025-06-07,Delivered,PayPal,Central,0.2
1043,O226118,C00390,P0016,1,26.59,2025-06-07,Cancelled,PayPal,North,0
1044,O132423,C00018,P0004,4,46.73,2025-06-07,Delivered,Credit Card,Central,0
1045,O176458,C00442,P0014,4,44.81,2025-06-07,Delivered,PayPal,Central,0.1
1046,O697725,C00289,P0017,5,43.77,2025-06-07,Cancelled,Bank Transfer,Central,0
1047,O273863,C00428,P0010,3,24.89,2025-06-07,Delayed,Credit Card,Central,0.1
1048,O704720,C00028,P0011,1,17.44,2025-06-07,Delayed,Credit Card,South,0
1049,O946444,C00189,P0008,1,24.49,2025-06-07,Delayed,Bank Transfer,East,0
1050,O308005,C00385,P0002,5,19.48,2025-06-07,Delivered,PayPal,West,0.15
1051,O493557,C00214,P0014,4,15.42,2025-06-07,Cancelled,Credit Card,West,0.1
1052,O213926,C00325,P0017,4,35.68,2025-06-07,Delayed,Credit Card,South,0.15
1053,O227188,C00276,P0015,5,29.07,2025-06-07,Delayed,Credit Card,West,0.05
1054,O242148,C00030,P0017,4,29.71,2025-06-07,Delayed,PayPal,South,0
1055,O886467,C00445,P0027,5,35.87,2025-06-07,Delivered,Credit Card,North,0.1
1056,O362426,C00371,P0004,5,38.06,2025-06-07,Delayed,Credit Card,North,0.15
1057,O238898,C00445,P0014,5,22.13,2025-06-07,Delivered,Credit Card,South,0.15
1058,O431296,C00160,P0004,4,27.23,2025-06-07,Delayed,PayPal,Central,0
1059,O399990,C00237,P0016,4,24.9,2025-06-07,Delayed,Credit Card,South,0.2
1060,O132874,C00179,P0017,1,22.7,2025-06-07,Cancelled,PayPal,West,0.2
1061,O407951,C00433,P0006,2,25.62,2025-06-07,Delivered,PayPal,West,0.1
1062,O896790,C00487,P0017,1,37.08,2025-06-07,Delayed,Credit Card,East,0
1063,O124495,C00310,P0024,5,44.0,2025-06-07,Delayed,Credit Card,North,0.2
1064,O956257,C00294,P0022,3,48.97,2025-06-07,Cancelled,PayPal,North,0.1
1065,O371359,C00431,P0013,5,42.38,2025-06-07,Cancelled,PayPal,North,0.05
1066,O924705,C00303,P0008,3,21.17,2025-06-07,Delivered,Bank Transfer,South,0
1067,O219804,C00379,P0028,1,20.3,2025-06-07,Delayed,Bank Transfer,Central,0.15
1068,O772655,C00358,P0011,1,46.55,2025-06-07,Delayed,Credit Card,West,0
1069,O679674,C00446,P0027,1,35.8,2025-06-07,Delivered,Credit Card,North,0.05
1070,O192035,C00361,P0027,5,10.85,2025-06-07,Delivered,PayPal,South,0.1
1071,O532522,C00373,P0030,4,26.06,2025-06-07,Delayed,Credit Card,West,0
1072,O276813,C00053,P0008,3,46.43,2025-06-07,Delayed,Credit Card,South,0.2
1073,O732417,C00428,P0020,4,33.67,2025-06-07,Delivered,PayPal,South,0
1074,O250399,C00247,P0009,4,28.93,2025-06-07,Delivered,PayPal,South,0
1075,O516798,C00171,P0024,2,48.5,2025-06-07,Delayed,Credit Card,Central,0.2
1076,O821690,C00121,P0029,3,11.76,2025-06-07,Delayed,Credit Card,East,0
1077,O644800,C00236,P0013,4,13.54,2025-06-07,Delayed,PayPal,South,0.2
1078,O154954,C00157,P0027,3,25.22,2025-06-07,Delayed,PayPal,West,0.2
1079,O596801,C00354,P0003,4,19.3,2025-06-07,Delayed,Credit Card,West,0
1080,O577631,C00264,P0015,5,21.28,2025-06-07,Cancelled,Credit Card,Central,0.2
1081,O605402,C00133,P0028,2,25.5,2025-06-07,Delivered,PayPal,South,0
1082,O979156,C00195,P0018,2,11.29,2025-06-07,Delayed,PayPal,North,0.15
1083,O564059,C00073,P0014,1,10.22,2025-06-07,Delivered,Credit Card,Central,0
1084,O323662,C00172,P0014,4,33.65,2025-06-07,Delayed,Credit Card,East,0
1085,O275012,C00397,P0002,3,10.6,2025-06-07,Delayed,Credit Card,West,0
1086,O581903,C00494,P0012,4,8.05,2025-06-07,Delayed,Bank Transfer,Central,0
1087,O331217,C00450,P0008,5,25.18,2025-06-07,Cancelled,Credit Card,Central,0.2
1088,O953529,C00302,P0008,3,48.46,2025-06-07,Cancelled,Bank Transfer,West,0
1089,O437065,C00094,P0001,5,11.09,2025-06-07,Delayed,Credit Card,North,0.05
1090,O237668,C00426,P0006,4,43.01,2025-06-07,Delivered,Credit Card,South,0
1091,O703460,C00480,P0006,5,48.43,2025-06-07,Delayed,Bank Transfer,North,0.1
1092,O142016,C00371,P0004,2,14.22,2025-06-07,Delivered,Bank Transfer,North,0
1093,O525097,C00185,P0010,5,34.32,2025-06-07,Delivered,Bank Transfer,Central,0.1
1094,O938047,C00297,P0004,4,35.09,2025-06-07,Delivered,Credit Card,West,0.1
1095,O135475,C00456,P0004,5,9.38,2025-06-07,Delivered,PayPal,East,0.05
1096,O879927,C00084,P0027,4,47.83,2025-06-07,Delayed,Credit Card,Central,0.2
1097,O898228,C00287,P0018,4,34.81,2025-06-07,Delivered,PayPal,North,0.05
1098,O402816,C00440,P0015,5,16.15,2025-06-07,Delayed,Credit Card,Central,0
1099,O834496,C00333,P0008,5,41.14,2025-06-07,Delayed,Credit Card,Central,0.05
1100,O144230,C00058,P0015,2,19.94,2025-06-07,Delivered,PayPal,South,0
1101,O619235,C00276,P0016,1,48.97,2025-06-07,Cancelled,Credit Card,East,0.15
1102,O646486,C00316,P0020,1,14.9,2025-06-07,Delayed,Bank Transfer,North,0.1
1103,O723588,C00395,P0026,5,44.62,2025-06-07,Delayed,Bank Transfer,South,0.2
1104,O796513,C00067,P0025,2,20.89,2025-06-07,Delayed,Credit Card,East,0.05
1105,O212788,C00190,P0011,3,28.68,2025-06-07,Delivered,Credit Card,Central,0.15
1106,O793547,C00180,P0019,4,21.91,2025-06-07,Cancelled,Credit Card,North,0.05
1107,O225073,C00112,P0030,4,36.82,2025-06-07,Delivered,PayPal,South,0.1
1109,O774786,C00399,P0002,3,31.51,2025-06-07,Delivered,PayPal,West,0
1110,O279994,C00298,P0012,3,24.93,2025-06-07,Delayed,Credit Card,Central,0.1
1111,O372617,C00174,P0024,4,10.8,2025-06-07,Delivered,Bank Transfer,Central,0.2
1112,O173252,C00359,P0014,4,9.18,2025-06-07,Delayed,Bank Transfer,South,0.2
1114,O955335,C00007,P0013,3,32.24,2025-06-07,Delivered,Credit Card,Central,0.15
1115,O154538,C00405,P0007,4,18.74,2025-06-07,Delayed,Bank Transfer,West,0
1116,O403817,C00303,P0007,2,30.9,2025-06-07,Delivered,Credit Card,North,0.15
1117,O762062,C00185,P0026,2,22.32,2025-06-07,Cancelled,Bank Transfer,West,0
1118,O738123,C00063,P0004,4,37.97,2025-06-07,Delayed,Credit Card,East,0.2
1119,O758100,C00441,P0022,4,39.7,2025-06-07,Delivered,Bank Transfer,South,0
1120,O246773,C00461,P0023,4,24.73,2025-06-07,Cancelled,Credit Card,West,0.15
1121,O333988,C00374,P0020,1,48.63,2025-06-07,Delivered,PayPal,South,0
1122,O246132,C00393,P0030,1,33.75,2025-06-07,Delivered,PayPal,South,0
1123,O739468,C00191,P0011,3,46.21,2025-06-07,Delivered,Bank Transfer,West,0.2
1125,O834540,C00177,P0006,4,23.05,2025-06-07,Delivered,PayPal,South,0.2
1126,O136857,C00282,P0014,5,17.73,2025-06-07,Delivered,PayPal,North,0
1127,O641690,C00275,P0017,3,15.19,2025-06-07,Cancelled,Credit Card,North,0.15
1128,O690965,C00400,P0025,4,14.57,2025-06-07,Delivered,Bank Transfer,West,0.1
1129,O979665,C00287,P0010,1,33.79,2025-06-07,Cancelled,Credit Card,Central,0
1130,O974322,C00017,P0023,1,10.67,2025-06-07,Delayed,Credit Card,East,0.15
1131,O355741,C00031,P0027,1,30.56,2025-06-07,Delivered,Credit Card,North,0.2
1132,O460530,C00478,P0011,4,17.4,2025-06-07,Delivered,Credit Card,Central,0.05
1133,O571214,C00050,P0012,3,14.5,2025-06-07,Cancelled,Credit Card,Central,0.1
1134,O322800,C00389,P0010,4,28.29,2025-06-07,Delivered,PayPal,Central,0.2
1135,O390931,C00390,P0017,5,32.92,2025-06-07,Cancelled,Credit Card,North,0.1
1136,O660480,C00455,P0002,3,13.88,2025-06-07,Cancelled,Bank Transfer,East,0.15
1137,O116360,C00137,P0023,3,14.71,2025-06-07,Delayed,Credit Card,East,0
1138,O884022,C00375,P0007,2,19.31,2025-06-07,Cancelled,Credit Card,Central,0.05
1139,O869611,C00319,P0029,2,46.41,2025-06-07,Delayed,Credit Card,East,0.05
1140,O616515,C00316,P0008,3,15.09,2025-06-07,Delivered,Credit Card,East,0.05
1141,O754429,C00321,P0002,5,35.25,2025-06-07,Delivered,Credit Card,South,0.05
1142,O164269,C00127,P0026,2,32.76,2025-06-07,Delivered,Bank Transfer,West,0.1
1143,O375403,C00191,P0027,1,33.41,2025-06-07,Delayed,Credit Card,Central,0.1
1144,O553029,C00487,P0010,1,48.65,2025-06-07,Delayed,PayPal,North,0.05
1145,O382890,C00073,P0027,3,33.27,2025-06-07,Delayed,Bank Transfer,South,0.1
1146,O898882,C00256,P0028,2,28.05,2025-06-07,Delayed,Credit Card,North,0.1
1147,O575106,C00398,P0010,1,33.29,2025-06-07,Delivered,Credit Card,North,0.1
1148,O719025,C00226,P0026,5,32.29,2025-06-07,Delivered,Credit Card,North,0.1
1149,O700987,C00362,P0021,1,12.08,2025-06-07,Delivered,Bank Transfer,South,0
1150,O229741,C00334,P0024,5,43.04,2025-06-07,Delayed,Bank Transfer,West,0.1
1151,O883089,C00037,P0024,1,17.48,2025-06-07,Delayed,Credit Card,North,0
1152,O720149,C00322,P0004,5,40.84,2025-06-07,Delayed,Credit Card,South,0.1
1153,O784597,C00035,P0011,1,18.21,2025-06-07,Delivered,Bank Transfer,Central,0.05
1154,O295225,C00144,P0017,4,37.0,2025-06-07,Cancelled,Credit Card,East,0.2
1155,O998460,C00387,P0009,5,33.51,2025-06-07,Cancelled,Credit Card,West,0.05
1156,O317530,C00109,P0025,5,47.42,2025-06-07,Delivered,Credit Card,East,0
1157,O436511,C00369,P0006,4,17.31,2025-06-07,Delivered,PayPal,Central,0
1158,O710758,C00189,P0013,4,22.22,2025-06-07,Delayed,Bank Transfer,South,0.2
1159,O484739,C00240,P0014,3,44.62,2025-06-07,Delivered,PayPal,South,0
1160,O615969,C00118,P0012,3,11.83,2025-06-07,Cancelled,Credit Card,North,0
1161,O887655,C00120,P0028,2,17.28,2025-06-07,Delivered,Bank Transfer,West,0.1
1162,O562997,C00062,P0026,3,43.55,2025-06-07,Delivered,PayPal,North,0
1163,O800103,C00198,P0023,1,26.72,2025-06-07,Delayed,Bank Transfer,Central,0.05
1164,O286237,C00267,P0017,3,24.98,2025-06-07,Delivered,PayPal,West,0.15
1165,O137702,C00323,P0024,2,18.57,2025-06-07,Delayed,Credit Card,East,0.15
1166,O961607,C00143,P0019,4,23.73,2025-06-07,Delayed,Credit Card,North,0.05
1167,O540223,C00411,P0020,2,32.6,2025-06-07,Delayed,Bank Transfer,East,0.2
1168,O631072,C00475,P0006,2,11.35,2025-06-07,Delayed,Credit Card,North,0
1169,O277217,C00140,P0025,4,31.97,2025-06-07,Delivered,Bank Transfer,North,0
1170,O767140,C00087,P0005,4,36.56,2025-06-07,Cancelled,PayPal,West,0.2
1171,O918384,C00015,P0002,5,12.92,2025-06-07,Delayed,Bank Transfer,North,0.15
1172,O644080,C00286,P0012,3,29.48,2025-06-07,Delayed,Credit Card,Central,0.1
1173,O584049,C00087,P0027,3,18.25,2025-06-07,Delivered,Credit Card,East,0
1174,O905829,C00469,P0008,1,45.11,2025-06-07,Cancelled,Credit Card,West,0.15
1175,O556929,C00243,P0014,4,39.59,2025-06-07,Delayed,Credit Card,East,0.05
1176,O410816,C00265,P0013,1,33.22,2025-06-07,Delivered,Credit Card,East,0.05
1177,O628406,C00125,P0007,2,25.34,2025-06-07,Delivered,Bank Transfer,West,0.1
1178,O197119,C00172,P0016,4,28.09,2025-06-07,Delayed,Bank Transfer,North,0.05
1179,O312424,C00033,P0007,5,44.91,2025-06-07,Cancelled,Credit Card,South,0.2
1180,O893715,C00390,P0014,5,42.79,2025-06-07,Cancelled,PayPal,West,0.05
1181,O347411,C00152,P0009,3,44.31,2025-06-07,Delivered,Credit Card,West,0.2
1182,O442638,C00273,P0024,2,37.71,2025-06-07,Delayed,PayPal,East,0
1183,O410438,C00155,P0011,2,29.05,2025-06-07,Delivered,PayPal,West,0
1184,O277037,C00437,P0013,2,24.2,2025-06-07,Cancelled,Credit Card,Central,0.05
1185,O444202,C00328,P0004,3,29.05,2025-06-07,Delivered,Credit Card,North,0.05
1186,O232345,C00357,P0024,5,30.48,2025-06-07,Delivered,Bank Transfer,West,0.05
1187,O652584,C00174,P0014,4,27.82,2025-06-07,Cancelled,Credit Card,West,0.2
1188,O479353,C00149,P0010,3,26.1,2025-06-07,Cancelled,Credit Card,North,0.1
1189,O674764,C00093,P0020,3,36.04,2025-06-07,Delivered,Bank Transfer,North,0.2
1190,O690962,C00456,P0007,1,26.88,2025-06-07,Delivered,PayPal,South,0
1191,O585612,C00120,P0010,1,26.37,2025-06-07,Delayed,Credit Card,West,0
1192,O418814,C00385,P0004,5,39.63,2025-06-07,Cancelled,PayPal,West,0.2
1193,O811856,C00450,P0025,3,25.39,2025-06-07,Delivered,PayPal,Central,0.15
1194,O706302,C00093,P0002,3,44.88,2025-06-07,Delivered,Credit Card,West,0.05
1195,O913839,C00186,P0020,3,47.91,2025-06-07,Cancelled,PayPal,East,0.1
1196,O915981,C00486,P0008,2,34.45,2025-06-07,Delayed,Credit Card,South,0.15
1197,O834251,C00223,P0009,4,47.11,2025-06-07,Cancelled,Credit Card,South,0.1
1198,O971407,C00311,P0010,1,42.23,2025-06-07,Delivered,Bank Transfer,East,0
1199,O268538,C00051,P0010,1,43.03,2025-06-07,Cancelled,Credit Card,Central,0.2
1200,O459153,C00329,P0021,4,25.03,2025-06-07,Delayed,PayPal,West,0
1201,O131873,C00296,P0011,1,17.1,2025-06-07,Delayed,Bank Transfer,North,0
1202,O592365,C00176,P0028,1,38.55,2025-06-07,Delivered,Credit Card,North,0
1203,O122574,C00215,P0029,2,12.7,2025-06-07,Delivered,Bank Transfer,Central,0.2
1205,O216233,C00434,P0014,2,8.33,2025-06-07,Delivered,Bank Transfer,East,0.05
1206,O669351,C00262,P0010,3,20.93,2025-06-07,Delivered,Bank Transfer,West,0
1207,O430384,C00183,P0020,1,22.88,2025-06-07,Delivered,Credit Card,North,0
1208,O313762,C00197,P0006,5,49.64,2025-06-07,Delivered,Credit Card,East,0.2
1209,O863614,C00487,P0001,4,30.68,2025-06-07,Delivered,Bank Transfer,West,0
1210,O215019,C00270,P0015,4,48.22,2025-06-07,Delivered,Bank Transfer,West,0.15
1211,O358436,C00465,P0001,2,30.01,2025-06-07,Cancelled,Bank Transfer,West,0
1212,O974922,C00006,P0021,3,18.9,2025-06-07,Delivered,PayPal,East,0
1213,O584638,C00129,P0024,3,47.31,2025-06-07,Delivered,Bank Transfer,West,0.15
1214,O131396,C00003,P0017,2,47.23,2025-06-07,Delayed,Bank Transfer,Central,0.05
1215,O376439,C00091,P0009,2,19.78,2025-06-07,Cancelled,Credit Card,North,0
1216,O197489,C00447,P0029,1,47.74,2025-06-07,Delayed,Credit Card,Central,0.1
1217,O156048,C00389,P0010,4,38.83,2025-06-07,Delivered,Bank Transfer,North,0
1218,O154390,C00168,P0002,5,32.68,2025-06-07,Delayed,Bank Transfer,West,0
1219,O662484,C00422,P0013,1,10.47,2025-06-07,Delayed,PayPal,Central,0.1
1220,O593460,C00194,P0030,2,8.42,2025-06-07,Delayed,Bank Transfer,Central,0.05
1221,O547247,C00145,P0005,2,37.61,2025-06-07,Delayed,PayPal,East,0.05
1222,O489269,C00460,P0015,3,41.12,2025-06-07,Cancelled,Bank Transfer,East,0
1223,O458507,C00338,P0003,2,34.53,2025-06-07,Cancelled,Credit Card,West,0.1
1224,O364835,C00222,P0019,5,29.17,2025-06-07,Delayed,PayPal,Central,0.05
1226,O998015,C00261,P0029,2,8.37,2025-06-07,Delayed,Bank Transfer,West,0
1227,O490290,C00009,P0004,4,23.0,2025-06-07,Delivered,Credit Card,East,0.2
1229,O769774,C00464,P0028,2,12.58,2025-06-07,Delivered,Credit Card,South,0.15
1230,O350417,C00448,P0021,5,31.21,2025-06-07,Delivered,Bank Transfer,West,0.15
1231,O817407,C00082,P0011,3,43.86,2025-06-07,Cancelled,Credit Card,North,0.05
1232,O560431,C00408,P0014,4,34.63,2025-06-07,Delayed,Bank Transfer,South,0
1233,O405129,C00197,P0004,2,25.81,2025-06-07,Delayed,Credit Card,Central,0.15
1234,O150852,C00324,P0003,2,24.04,2025-06-07,Delivered,PayPal,West,0
1235,O383067,C00074,P0005,3,46.7,2025-06-07,Delayed,Credit Card,North,0
1236,O455640,C00331,P0014,3,23.7,2025-06-07,Delivered,Credit Card,South,0.05
1237,O677021,C00331,P0009,5,18.13,2025-06-07,Delivered,Bank Transfer,West,0.05
1238,O719257,C00068,P0030,3,40.3,2025-06-07,Delivered,Bank Transfer,North,0.2
1239,O972542,C00330,P0008,4,9.52,2025-06-07,Delayed,Credit Card,South,0.15
1240,O914674,C00294,P0007,1,18.86,2025-06-07,Cancelled,Credit Card,West,0.05
1241,O774761,C00294,P0002,2,9.64,2025-06-07,Delivered,Bank Transfer,South,0.15
1242,O950014,C00098,P0026,5,30.34,2025-06-07,Delayed,Credit Card,East,0.1
1244,O891276,C00366,P0025,4,13.12,2025-06-07,Cancelled,Credit Card,North,0.1
1245,O316718,C00335,P0019,2,22.08,2025-06-07,Delayed,PayPal,Central,0.15
1246,O599773,C00500,P0016,4,10.51,2025-06-07,Delivered,Credit Card,West,0.2
